time,apg_conc,bpg_conc,gpg_conc,mpg_conc,opg_conc,rwpg_conc
2023-01-01 00:00:00+00:00,3.9836894e-11,0.0,0.0,0.0,4.4589064e-16,0.0
2023-01-02 00:00:00+00:00,1.2311154e-22,0.0,0.0,0.0,9.5097216e-17,0.0
2023-01-03 00:00:00+00:00,1.8672216e-26,0.0,0.0,0.0,1.5768704e-16,0.0
2023-01-04 00:00:00+00:00,5.7384423e-05,0.0,0.0,0.0,1.0079604e-15,0.0
2023-01-05 00:00:00+00:00,0.00015919047,0.0,0.0,0.0,3.6085725e-20,0.0
2023-01-06 00:00:00+00:00,0.0013327386,0.0,0.0,0.0,2.6700858e-19,0.0
2023-01-07 00:00:00+00:00,0.003591998,0.0,0.0,0.0,2.4671373e-20,0.0
2023-01-08 00:00:00+00:00,0.0034967526,0.0,0.0,0.0,1.2500635e-21,0.0
2023-01-09 00:00:00+00:00,0.0034851984,0.0,0.0,0.0,2.3808456e-22,0.0
2023-01-10 00:00:00+00:00,0.018145906,0.0,0.0,0.0,4.5579932e-23,0.0
2023-01-11 00:00:00+00:00,0.046452377,0.0,0.0,0.0,0.0,0.0
2023-01-12 00:00:00+00:00,0.13153818,0.0,0.0,0.0,8.223119e-32,0.0
2023-01-13 00:00:00+00:00,0.31550324,0.0,0.0,0.0,5.1625906e-30,0.0
2023-01-14 00:00:00+00:00,0.6999105,0.0,0.0,0.0,8.843006e-29,0.0
2023-01-15 00:00:00+00:00,0.76575106,0.0,0.0,0.0,5.408699e-29,0.0
2023-01-16 00:00:00+00:00,0.17468975,0.0,0.0,0.0,8.727451e-29,0.0
2023-01-17 00:00:00+00:00,0.020541674,0.0,0.0,0.0,5.35835e-19,0.0
2023-01-18 00:00:00+00:00,0.006660988,0.0,0.0,0.0,1.0585863e-19,0.0
2023-01-19 00:00:00+00:00,0.003616877,0.0,0.0,0.0,7.130384e-20,0.0
2023-01-20 00:00:00+00:00,0.012403371,0.0,0.0,0.0,3.0922815e-29,0.0
2023-01-21 00:00:00+00:00,0.0066591,0.0,0.0,0.0,3.5346413e-20,0.0
2023-01-22 00:00:00+00:00,0.0006905494,0.0,0.0,0.0,1.3692173e-29,0.0
2023-01-23 00:00:00+00:00,0.0041649602,0.0,0.0,0.0,1.5791453e-29,0.0
2023-01-24 00:00:00+00:00,0.081550606,0.0,0.0,0.0,1.5179184e-29,0.0
2023-01-25 00:00:00+00:00,0.02970002,0.0,0.0,0.0,2.2221065e-29,0.0
2023-01-26 00:00:00+00:00,0.005581389,0.0,0.0,0.0,1.4379173e-30,0.0
2023-01-27 00:00:00+00:00,0.0026991984,0.0,0.0,0.0,1.1951127e-30,0.0
2023-01-28 00:00:00+00:00,0.001557498,0.0,0.0,0.0,4.546421e-30,0.0
2023-01-29 00:00:00+00:00,0.0033919346,0.0,0.0,0.0,3.7690065e-30,0.0
2023-01-30 00:00:00+00:00,0.011212172,0.0,0.0,0.0,2.576201e-30,0.0
2023-01-31 00:00:00+00:00,0.05020397,0.0,0.0,0.0,4.946583e-30,0.0
2023-02-01 00:00:00+00:00,0.19155796,0.0,0.0,0.0,6.0172153e-30,0.0
2023-02-02 00:00:00+00:00,0.50633323,0.0,0.0,0.0,8.9519896e-29,0.0
2023-02-03 00:00:00+00:00,1.8572556,0.0,0.0,0.0,2.17537e-20,0.0
2023-02-04 00:00:00+00:00,0.73931605,0.0,0.0,0.0,8.585433e-29,0.0
2023-02-05 00:00:00+00:00,2.1303725,0.0,0.0,0.0,5.543608e-29,0.0
2023-02-06 00:00:00+00:00,2.5824928,0.0,0.0,0.0,1.3884568e-28,0.0
2023-02-07 00:00:00+00:00,1.2047939,0.0,0.0,0.0,9.399074e-29,0.0
2023-02-08 00:00:00+00:00,1.0073943,0.0,0.0,0.0,1.650997e-28,0.0
2023-02-09 00:00:00+00:00,0.99150485,0.0,0.0,0.0,9.8835794e-29,0.0
2023-02-10 00:00:00+00:00,1.0877059,0.0,0.0,0.0,1.0559042e-28,0.0
2023-02-11 00:00:00+00:00,2.7317982,0.0,0.0,0.0,1.2539463e-28,0.0
2023-02-12 00:00:00+00:00,4.252753,0.0,0.0,0.0,7.518058e-29,0.0
2023-02-13 00:00:00+00:00,11.145034,0.0,0.0,0.0,1.1459396e-28,0.0
2023-02-14 00:00:00+00:00,15.8417,0.0,0.0,0.0,1.0306174e-28,0.0
2023-02-15 00:00:00+00:00,14.776892,0.0,0.0,0.0,9.8604315e-29,0.0
2023-02-16 00:00:00+00:00,9.53496,0.0,0.0,0.0,1.0405736e-28,0.0
2023-02-17 00:00:00+00:00,6.0514207,0.0,0.0,0.0,1.1076006e-28,0.0
2023-02-18 00:00:00+00:00,4.587248,0.0,0.0,0.0,7.560424e-29,0.0
2023-02-19 00:00:00+00:00,5.646194,0.0,0.0,0.0,1.3843264e-28,0.0
2023-02-20 00:00:00+00:00,17.317776,0.0,0.0,0.0,6.459768e-29,0.0
2023-02-21 00:00:00+00:00,58.67478,0.0,0.0,0.0,5.9142806e-20,0.0
2023-02-22 00:00:00+00:00,2.633268,0.0,0.0,0.0,9.1239565e-29,0.0
2023-02-23 00:00:00+00:00,1.1204197,0.0,0.0,0.0,6.2183987e-29,0.0
2023-02-24 00:00:00+00:00,2.3646097,0.0,0.0,0.0,4.2991216e-29,0.0
2023-02-25 00:00:00+00:00,7.9021506,0.0,0.0,0.0,9.370199e-29,0.0
2023-02-26 00:00:00+00:00,1.2602768,0.0,0.0,0.0,6.560418e-29,0.0
2023-02-27 00:00:00+00:00,0.7649654,0.0,0.0,0.0,9.0061817e-29,0.0
2023-02-28 00:00:00+00:00,0.59435815,0.0,0.0,0.0,1.1252763e-29,0.0
2023-03-01 00:00:00+00:00,2.4851763,1.8869025e-28,0.025001429,0.0,0.0,0.0
2023-03-02 00:00:00+00:00,5.5324583,7.651547e-29,0.032967627,0.0,0.0,0.0
2023-03-03 00:00:00+00:00,9.983501,2.9624414e-31,0.034785345,0.0,0.0,0.0
2023-03-04 00:00:00+00:00,11.577565,4.4520107e-19,0.044754148,0.0,0.0,0.0
2023-03-05 00:00:00+00:00,7.573964,6.499107e-16,0.049741074,0.0,0.0,0.0
2023-03-06 00:00:00+00:00,6.1713905,1.6681571e-15,0.057830453,0.0,0.0,0.0
2023-03-07 00:00:00+00:00,3.1728444,2.3849532e-15,0.031781755,0.0,0.0,0.0
2023-03-08 00:00:00+00:00,4.153948,0.0,0.043277398,0.0,0.0,0.0
2023-03-09 00:00:00+00:00,5.718425,0.0,0.048453733,0.0,0.0,0.0
2023-03-10 00:00:00+00:00,3.0041337,0.0,0.029793328,0.0,0.0,0.0
2023-03-11 00:00:00+00:00,0.576506,2.2183325e-05,0.0143345725,0.0,4.7540494e-29,0.0
2023-03-12 00:00:00+00:00,4.7885227,0.012312321,0.04536552,0.0,4.4645644e-29,0.0
2023-03-13 00:00:00+00:00,7.8314185,0.062724106,0.090795636,0.0,4.5729603e-29,0.0
2023-03-14 00:00:00+00:00,1.9739318,0.32678297,0.046486262,0.0,0.0,0.0
2023-03-15 00:00:00+00:00,4.992367,0.5495797,0.10067398,0.0,0.0,0.0
2023-03-16 00:00:00+00:00,21.909452,1.2710974,0.21550229,0.0,0.0,0.0
2023-03-17 00:00:00+00:00,16.435055,3.0082264,0.23868573,0.0,4.4134327e-07,0.0
